Time_sec,ECG_mV
5.3086,0.2636
5.3125,0.19045
5.3164,0.15848
5.3203,0.091822
5.3242,0.090787
5.3281,0.081742
5.332,0.048533
5.3359,0.0415
5.3398,0.027108
5.3438,0.0049958
5.3477,-0.0034167
5.3516,-0.02027
5.3555,-0.012894
5.3594,0.0063797
5.3633,0.03921
5.3672,0.063094
5.3711,0.057767
5.375,0.015584
5.3789,0.020206
5.3828,-0.0084229
5.3867,0.0031188
5.3906,-0.036259
5.3945,-0.052127
5.3984,-0.054509
5.4023,-0.037636
5.4063,-0.04579
5.4102,-0.063033
5.4141,-0.031594
5.418,0.0041714
5.4219,-0.01026
5.4258,-9.9029e-05
5.4297,0.0072493
5.4336,0.010919
5.4375,0.032908
5.4414,0.029583
5.4453,0.025103
5.4492,0.031659
5.4531,0.012901
5.457,-0.0039095
5.4609,-0.013218
5.4648,-0.015098
5.4688,-0.013731
5.4727,-0.011929
5.4766,-0.024623
5.4805,-0.048206
5.4844,-0.028586
5.4883,-0.077985
5.4922,-0.046317
5.4961,-0.00043941
5.5,0.047027
5.5039,0.056344
5.5078,0.033497
5.5117,0.0024305
5.5156,-0.013704
5.5195,-0.027455
5.5234,-0.024977
5.5273,-0.020475
5.5313,-0.018567
5.5352,-0.047018
5.5391,-0.086501
5.543,-0.059123
5.5469,-0.02525
5.5508,-0.0081059
5.5547,-0.0092042
5.5586,-0.028689
5.5625,-0.054228
5.5664,-0.060506
5.5703,-0.028699
5.5742,-0.045497
5.5781,-0.034091
5.582,-0.035517
5.5859,-0.04617
5.5898,-0.048884
5.5938,-0.064791
5.5977,-0.064104
5.6016,-0.050213
5.6055,-0.056799
5.6094,-0.075928
5.6133,-0.070674
5.6172,-0.057985
5.6211,-0.064114
5.625,-0.071606
5.6289,-0.064018
5.6328,-0.072218
5.6367,-0.077958
5.6406,-0.098477
5.6445,-0.11762
5.6484,-0.089368
5.6523,-0.082242
5.6563,-0.081238
5.6602,-0.080299
5.6641,-0.049927
5.668,-0.048827
5.6719,-0.066977
5.6758,-0.064202
5.6797,-0.062068
5.6836,-0.063964
5.6875,-0.07768
5.6914,-0.086699
5.6953,-0.10011
5.6992,-0.099589
5.7031,-0.1238
5.707,-0.12138
5.7109,-0.11362
5.7148,-0.12187
5.7188,-0.089926
5.7227,-0.071752
5.7266,-0.0778
5.7305,-0.098118
5.7344,-0.093471
5.7383,-0.071938
5.7422,-0.079531
5.7461,-0.097931
5.75,-0.086679
5.7539,-0.093734
5.7578,-0.11347
5.7617,-0.1063
5.7656,-0.096803
5.7695,-0.096745
5.7734,-0.093286
5.7773,-0.10258
5.7813,-0.11778
5.7852,-0.15467
5.7891,-0.18405
5.793,-0.14743
5.7969,-0.071483
5.8008,-0.059715
5.8047,-0.063586
5.8086,-0.066795
5.8125,-0.073596
5.8164,-0.05406
5.8203,-0.037828
5.8242,-0.0091779
5.8281,0.011769
5.832,-0.0088125
5.8359,-0.012071
5.8398,-0.011781
5.8438,-0.017319
5.8477,-0.0035145
5.8516,0.03699
5.8555,0.081908
5.8594,0.10232
5.8633,0.083007
5.8672,0.073951
5.8711,0.039379
5.875,-0.017825
5.8789,-0.018325
5.8828,0.013212
5.8867,0.0072622
5.8906,0.0075301
5.8945,-0.019953
5.8984,-0.050737
5.9023,-0.065134
5.9063,-0.056219
5.9102,-0.051254
5.9141,-0.048941
5.918,-0.023677
5.9219,-0.053497
5.9258,-0.086689
5.9297,-0.072841
5.9336,-0.080756
5.9375,-0.073797
5.9414,-0.04064
5.9453,-0.040714
5.9492,-0.030456
5.9531,0.00022975
5.957,0.0056913
5.9609,0.016725
5.9648,-0.00085617
5.9688,0.00054959
5.9727,-0.0076184
5.9766,0.007455
5.9805,-0.0033452
5.9844,-0.019464
5.9883,-0.0094578
5.9922,0.0017205
5.9961,-0.0087203
6,-0.066528
6.0039,-0.026016
6.0078,0.014513
6.0117,0.10396
6.0156,0.25602
6.0195,0.50265
6.0234,0.64328
6.0273,1.0153
6.0313,1.1115
6.0352,1.0488
6.0391,0.74228
6.043,0.26866
6.0469,-0.079383
6.0508,-0.41479
6.0547,-0.60608
6.0586,-0.64836
6.0625,-0.6128
6.0664,-0.49868
6.0703,-0.43151
6.0742,-0.25195
6.0781,-0.13245
6.082,-0.048569
6.0859,-0.043357
6.0898,-0.081766
6.0938,-0.08107
6.0977,-0.050502
6.1016,0.028905
6.1055,0.047528
6.1094,2.7645e-05
6.1133,0.063103
6.1172,0.092728
6.1211,0.10895
6.125,0.15814
6.1289,0.18355
6.1328,0.20046
6.1367,0.2401
6.1406,0.29136
6.1445,0.27182
6.1484,0.28812
6.1523,0.2792
6.1563,0.22218
6.1602,0.23268
6.1641,0.3032
6.168,0.33731
6.1719,0.38087
6.1758,0.34389
6.1797,0.27417
6.1836,0.28496
6.1875,0.32193
6.1914,0.28405
6.1953,0.21228
6.1992,0.23508
6.2031,0.25471
6.207,0.26476
6.2109,0.21755
6.2148,0.19747
6.2188,0.11458
6.2227,0.098846
6.2266,0.050666
6.2305,0.073246
6.2344,0.079535
6.2383,0.24457
6.2422,0.20696
6.2461,0.1723
6.25,0.14754
6.2539,0.16613
6.2578,0.16554
6.2617,0.11499
6.2656,0.15199
6.2695,0.13707
6.2734,0.18383
6.2773,0.1638
6.2813,0.10571
6.2852,0.15017
6.2891,0.16392
6.293,0.17465
6.2969,0.11831
6.3008,0.067386
6.3047,0.097748
6.3086,0.098979
6.3125,0.10454
6.3164,0.052414
6.3203,0.043059
6.3242,-0.073823
6.3281,-0.14974
6.332,-0.16773
6.3359,-0.26354
6.3398,-0.31932
6.3438,-0.42449
6.3477,-0.49302
6.3516,-0.46888
6.3555,-0.55803
6.3594,-0.6091
6.3633,-0.606
6.3672,-0.65042
6.3711,-0.674
6.375,-0.70068
6.3789,-0.73565
6.3828,-0.74573
6.3867,-0.72775
6.3906,-0.68627
6.3945,-0.68776
6.3984,-0.67526
6.4023,-0.58854
6.4063,-0.54754
6.4102,-0.52097
6.4141,-0.51769
6.418,-0.48917
6.4219,-0.42235
6.4258,-0.40284
6.4297,-0.4204
6.4336,-0.4495
6.4375,-0.44787
6.4414,-0.49096
6.4453,-0.44065
6.4492,-0.42863
6.4531,-0.41373
6.457,-0.39891
6.4609,-0.40983
6.4648,-0.38187
6.4688,-0.36892
6.4727,-0.35453
6.4766,-0.40187
6.4805,-0.36908
6.4844,-0.37301
6.4883,-0.33374
6.4922,-0.28704
6.4961,-0.25072
6.5,-0.26843
6.5039,-0.3015
6.5078,-0.27846
6.5117,-0.25809
6.5156,-0.24508
6.5195,-0.22393
6.5234,-0.21409
6.5273,-0.2166
6.5313,-0.21766
6.5352,-0.20019
6.5391,-0.1815
6.543,-0.11997
6.5469,-0.15401
6.5508,-0.12862
6.5547,-0.17037
6.5586,-0.16345
6.5625,-0.17356
6.5664,-0.15561
6.5703,-0.064611
6.5742,-0.071843
6.5781,-0.077349
6.582,-0.099879
6.5859,-0.11196
6.5898,-0.043913
6.5938,-0.042225
6.5977,-0.057996
6.6016,-0.084663
6.6055,-0.082991
6.6094,-0.071949
6.6133,-0.061778
6.6172,-0.032501
6.6211,-0.043112
6.625,-0.035989
6.6289,0.037986
6.6328,0.0069447
6.6367,0.019747
6.6406,0.054179
6.6445,0.038335
6.6484,0.08285
6.6523,0.043409
6.6563,0.078822
6.6602,0.038212
6.6641,0.024784
6.668,0.050582
6.6719,0.05827
6.6758,0.056358
6.6797,0.054221
6.6836,0.0264
6.6875,0.046677
6.6914,0.026412
6.6953,0.038449
6.6992,0.027614
6.7031,-0.029243
6.707,0.072341
6.7109,0.073163
6.7148,0.039501
6.7188,0.04463
6.7227,0.045279
6.7266,0.011731
6.7305,0.075971
6.7344,0.0071354
6.7383,0.027937
6.7422,0.028462
6.7461,0.048737
6.75,0.050683
6.7539,0.062571
6.7578,0.023529
6.7617,0.039001
6.7656,0.067803
6.7695,0.05635
6.7734,0.015748
6.7773,-0.0061142
6.7813,0.0051876
6.7852,0.013087
6.7891,-0.00080566
6.793,0.0072858
6.7969,0.014211
6.8008,0.052135
6.8047,0.080599
6.8086,0.058132
6.8125,0.078275
6.8164,0.11492
6.8203,0.11369
6.8242,0.103
6.8281,0.085655
6.832,0.084815
6.8359,0.10574
6.8398,0.12175
6.8438,0.14128
6.8477,0.12689
6.8516,0.14892
6.8555,0.090582
6.8594,0.11798
6.8633,0.15446
6.8672,0.15623
6.8711,0.19758
6.875,0.20653
6.8789,0.16916
6.8828,0.15622
6.8867,0.16563
6.8906,0.17091
6.8945,0.17574
6.8984,0.17753
6.9023,0.17786
6.9063,0.17131
6.9102,0.11398
6.9141,0.10409
6.918,0.097281
6.9219,0.074156
6.9258,0.089742
6.9297,0.13697
6.9336,0.12324
6.9375,0.11332
6.9414,0.089164
6.9453,0.056772
6.9492,0.02905
6.9531,0.037803
6.957,0.037738
6.9609,0.080711
6.9648,0.069935
6.9688,0.030723
6.9727,-0.023869
6.9766,-0.021505
6.9805,-0.0036538
6.9844,0.00040229
6.9883,-0.0015473
6.9922,0.014081
6.9961,-0.02678
7,-0.046674
7.0039,-0.0061483
7.0078,-0.0038661
7.0117,-0.0087426
7.0156,-0.013493
7.0195,0.010586
7.0234,0.006159
7.0273,0.089342
7.0313,0.24441
7.0352,0.5934
7.0391,0.83332
7.043,1.1746
7.0469,1.2781
7.0508,1.2399
7.0547,0.93495
7.0586,0.44981
7.0625,0.078619
7.0664,-0.22134
7.0703,-0.32038
7.0742,-0.39232
7.0781,-0.38257
7.082,-0.30366
7.0859,-0.22665
7.0898,-0.12527
7.0938,-0.040572
7.0977,-0.0058688
7.1016,0.020886
7.1055,0.1165
7.1094,0.13861
7.1133,0.15803
7.1172,0.13331
7.1211,0.1395
7.125,0.12946
7.1289,0.12784
7.1328,0.093889
7.1367,0.1578
7.1406,0.13955
7.1445,0.12496
7.1484,0.11267
7.1523,0.14666
7.1563,0.12251
7.1602,0.16737
7.1641,0.2446
7.168,0.24472
7.1719,0.23725
7.1758,0.2659
7.1797,0.24542
7.1836,0.24253
7.1875,0.25146
7.1914,0.23794
7.1953,0.23465
7.1992,0.29619
7.2031,0.34257
7.207,0.34768
7.2109,0.36714
7.2148,0.36228
7.2188,0.37399
7.2227,0.39536
7.2266,0.3459
7.2305,0.3645
7.2344,0.39529
7.2383,0.44402
7.2422,0.51517
7.2461,0.52148
7.25,0.52222
7.2539,0.56471
7.2578,0.59954
7.2617,0.6154
7.2656,0.63759
7.2695,0.67045
7.2734,0.64907
7.2773,0.68349
7.2813,0.76046
7.2852,0.73746
7.2891,0.74641
7.293,0.81607
7.2969,0.81511
7.3008,0.81754
7.3047,0.81353
7.3086,0.83506
7.3125,0.83537
7.3164,0.83531
7.3203,0.7867
7.3242,0.64607
7.3281,0.64036
7.332,0.66847
7.3359,0.67905
7.3398,0.58663
7.3438,0.46277
7.3477,0.44577
7.3516,0.47594
7.3555,0.47308
7.3594,0.41063
7.3633,0.36599
7.3672,0.31017
7.3711,0.24453
7.375,0.2187
7.3789,0.21933
7.3828,0.15901
7.3867,0.22635
7.3906,0.28264
7.3945,0.29133
7.3984,0.25494
7.4023,0.2572
7.4063,0.24092
7.4102,0.18987
7.4141,0.20762
7.418,0.21109
7.4219,0.19941
7.4258,0.22581
7.4297,0.22249
7.4336,0.24888
7.4375,0.26438
7.4414,0.23111
7.4453,0.22316
7.4492,0.2137
7.4531,0.19975
7.457,0.23774
7.4609,0.19126
7.4648,0.1807
7.4688,0.21717
7.4727,0.22442
7.4766,0.21565
7.4805,0.21526
7.4844,0.22495
7.4883,0.18763
7.4922,0.16984
7.4961,0.21329
7.5,0.24166
7.5039,0.24637
7.5078,0.23212
7.5117,0.25595
7.5156,0.28215
7.5195,0.29523
7.5234,0.28371
7.5273,0.25619
7.5313,0.23494
7.5352,0.24542
7.5391,0.23881
7.543,0.20111
7.5469,0.18203
7.5508,0.19626
7.5547,0.21302
7.5586,0.17115
7.5625,0.1701
7.5664,0.18924
7.5703,0.19526
7.5742,0.15887
7.5781,0.17102
7.582,0.14358
7.5859,0.12747
7.5898,0.1423
7.5938,0.16181
7.5977,0.16842
7.6016,0.13688
7.6055,0.15352
7.6094,0.1481
7.6133,0.15782
7.6172,0.14822
7.6211,0.18795
7.625,0.17273
7.6289,0.14337
7.6328,0.16126
7.6367,0.14129
7.6406,0.13698
7.6445,0.09379
7.6484,0.013322
7.6523,-0.014637
7.6563,-0.038192
7.6602,0.056537
7.6641,0.078284
7.668,0.063614
7.6719,0.032506
7.6758,0.042296
7.6797,0.18862
7.6836,0.20412
7.6875,0.26801
7.6914,0.26787
7.6953,0.22403
7.6992,0.14984
7.7031,0.10774
7.707,0.14455
7.7109,0.16247
7.7148,0.14145
7.7188,0.11294
7.7227,0.10348
7.7266,0.080968
7.7305,0.10167
7.7344,0.11739
7.7383,0.14806
7.7422,0.118
7.7461,0.16513
7.75,0.1894
7.7539,0.19932
7.7578,0.1737
7.7617,0.16886
7.7656,0.17967
7.7695,0.18768
7.7734,0.19094
7.7773,0.1971
7.7813,0.21927
7.7852,0.22061
7.7891,0.24584
7.793,0.17197
7.7969,0.2032
7.8008,0.21532
7.8047,0.24535
7.8086,0.21948
7.8125,0.16103
7.8164,0.15516
7.8203,0.20758
7.8242,0.18717
7.8281,0.17795
7.832,0.12626
7.8359,0.091021
7.8398,0.12864
7.8438,0.13461
7.8477,0.1227
7.8516,0.13482
7.8555,0.14522
7.8594,0.11864
7.8633,0.13418
7.8672,0.13084
7.8711,0.096507
7.875,0.09168
7.8789,0.082394
7.8828,0.127
7.8867,0.061985
7.8906,-0.0002722
7.8945,0.074371
7.8984,0.14008
7.9023,0.19081
7.9063,0.15067
7.9102,0.13161
7.9141,0.14804
7.918,0.15539
7.9219,0.15584
7.9258,0.090737
7.9297,0.11017
7.9336,0.16734
7.9375,0.31121
7.9414,0.59948
7.9453,1.0542
7.9492,1.4901
7.9531,1.6095
7.957,1.5161
7.9609,1.1451
7.9648,0.66556
7.9688,0.21754
7.9727,-0.17608
7.9766,-0.25517
7.9805,-0.26004
7.9844,-0.28906
7.9883,-0.24544
7.9922,-0.1628
7.9961,-0.036797
8,0.15564
8.0039,0.23579
8.0078,0.19414
8.0117,0.23226
8.0156,0.28784
8.0195,0.32036
8.0234,0.31971
8.0273,0.30154
8.0313,0.30112
8.0352,0.28759
8.0391,0.26043
8.043,0.24569
8.0469,0.2513
8.0508,0.3384
8.0547,0.38521
8.0586,0.35845
8.0625,0.31707
8.0664,0.34031
8.0703,0.33456
8.0742,0.39078
8.0781,0.39457
8.082,0.43025
8.0859,0.4166
8.0898,0.44623
8.0938,0.44284
8.0977,0.43866
8.1016,0.4461
8.1055,0.4317
8.1094,0.42278
8.1133,0.41776
8.1172,0.46158
8.1211,0.44734
8.125,0.44855
8.1289,0.42841
8.1328,0.48682
8.1367,0.54999
8.1406,0.51544
8.1445,0.57452
8.1484,0.62285
8.1523,0.64306
8.1563,0.68434
8.1602,0.67557
8.1641,0.70272
8.168,0.70088
8.1719,0.67618
8.1758,0.75809
8.1797,0.80855
8.1836,0.83486
8.1875,0.85461
8.1914,0.85402
8.1953,0.8406
8.1992,0.8543
8.2031,0.87363
8.207,0.88431
8.2109,0.8218
8.2148,0.82037
8.2188,0.80372
8.2227,0.741
8.2266,0.76972
8.2305,0.84858
8.2344,0.86029
8.2383,0.78056
8.2422,0.71813
8.2461,0.61893
8.25,0.58724
8.2539,0.53405
8.2578,0.4826
8.2617,0.46173
8.2656,0.50829
8.2695,0.48361
8.2734,0.47176
8.2773,0.41671
8.2813,0.35993
8.2852,0.35147
8.2891,0.35059
8.293,0.31423
8.2969,0.28046
8.3008,0.2596
8.3047,0.27106
8.3086,0.2828
8.3125,0.28964
8.3164,0.27239
8.3203,0.218
8.3242,0.27814
8.3281,0.29717
8.332,0.29983
8.3359,0.32982
8.3398,0.26966
8.3438,0.2077
8.3477,0.25716
8.3516,0.26104
8.3555,0.2029
8.3594,0.26383
8.3633,0.34473
8.3672,0.37681
8.3711,0.36915
8.375,0.33018
8.3789,0.29857
8.3828,0.29112
8.3867,0.30653
8.3906,0.32309
8.3945,0.29811
8.3984,0.31806
8.4023,0.29127
8.4063,0.29621
8.4102,0.30021
8.4141,0.29383
8.418,0.29032
8.4219,0.27254
8.4258,0.28208
8.4297,0.22578
8.4336,0.24015
8.4375,0.24716
8.4414,0.25229
8.4453,0.32896
8.4492,0.36892
8.4531,0.33863
8.457,0.33863
8.4609,0.36596
8.4648,0.31229
8.4688,0.28956
8.4727,0.27151
8.4766,0.2686
8.4805,0.2703
8.4844,0.29017
8.4883,0.28249
8.4922,0.27625
8.4961,0.31291
8.5,0.33594
8.5039,0.3242
8.5078,0.31995
8.5117,0.32529
8.5156,0.32139
8.5195,0.28432
8.5234,0.34525
8.5273,0.36542
8.5313,0.37578
8.5352,0.39227
8.5391,0.33792
8.543,0.30939
8.5469,0.3123
8.5508,0.32306
8.5547,0.30381
8.5586,0.31138
8.5625,0.31232
8.5664,0.31252
8.5703,0.2874
8.5742,0.18951
8.5781,0.17454
8.582,0.17941
8.5859,0.18866
8.5898,0.19654
8.5938,0.18818
8.5977,0.19258
8.6016,0.19812
8.6055,0.21217
8.6094,0.19563
8.6133,0.15874
8.6172,0.13706
8.6211,0.056737
8.625,0.082785
8.6289,0.083221
8.6328,0.09562
8.6367,0.13758
8.6406,0.13128
8.6445,0.15497
8.6484,0.16553
8.6523,0.10035
8.6563,0.14256
8.6602,0.12171
8.6641,0.09718
8.668,0.11757
8.6719,0.060852
8.6758,0.042493
8.6797,0.075906
8.6836,0.070146
8.6875,-0.036162
8.6914,0.064437
8.6953,0.14238
8.6992,0.10347
8.7031,0.12629
8.707,0.12746
8.7109,0.11412
8.7148,0.014156
8.7188,0.061378
8.7227,0.061132
8.7266,-0.02697
8.7305,0.010264
8.7344,0.076262
8.7383,0.057433
8.7422,-0.00021034
8.7461,0.03106
8.75,0.034985
8.7539,0.0083181
8.7578,0.02246
8.7617,-0.009856
8.7656,0.038232
8.7695,0.10412
8.7734,0.019555
8.7773,-0.062138
8.7813,-0.052826
8.7852,0.032781
8.7891,0.18119
8.793,0.43374
8.7969,0.77167
8.8008,1.2462
8.8047,1.5526
8.8086,1.4817
8.8125,1.1948
8.8164,0.77198
8.8203,0.27511
8.8242,-0.1159
8.8281,-0.30058
8.832,-0.32508
8.8359,-0.39085
8.8398,-0.38782
8.8438,-0.27785
8.8477,-0.13399
8.8516,-0.074017
8.8555,0.017032
8.8594,0.048499
8.8633,0.077216
8.8672,0.10809
8.8711,0.11054
8.875,0.081529
8.8789,0.089079
8.8828,0.13045
8.8867,0.14973
8.8906,0.12091
8.8945,0.12021
8.8984,0.12238
8.9023,0.095908
8.9063,0.10722
8.9102,0.1481
8.9141,0.18746
8.918,0.17552
8.9219,0.15392
8.9258,0.16671
8.9297,0.14192
8.9336,0.13386
8.9375,0.22394
8.9414,0.28171
8.9453,0.26244
8.9492,0.22233
8.9531,0.27683
8.957,0.3112
8.9609,0.32696
8.9648,0.35403
8.9688,0.36192
8.9727,0.35552
8.9766,0.35437
8.9805,0.33779
8.9844,0.37508
8.9883,0.43537
8.9922,0.54346
8.9961,0.5578
9,0.55222
9.0039,0.57708
9.0078,0.55873
9.0117,0.56417
9.0156,0.62254
9.0195,0.68733
9.0234,0.70344
9.0273,0.71513
9.0313,0.75856
9.0352,0.77566
9.0391,0.8061
9.043,0.79239
9.0469,0.80385
9.0508,0.80413
9.0547,0.85395
9.0586,0.85653
9.0625,0.86566
9.0664,0.86405
9.0703,0.8752
9.0742,0.86449
9.0781,0.86027
9.082,0.83427
9.0859,0.71941
9.0898,0.63541
9.0938,0.60471
9.0977,0.59564
9.1016,0.5627
9.1055,0.50632
9.1094,0.44099
9.1133,0.38481
9.1172,0.34977
9.1211,0.33954
9.125,0.30636
9.1289,0.33096
9.1328,0.26316
9.1367,0.23915
9.1406,0.24008
9.1445,0.19658
9.1484,0.19975
9.1523,0.12005
9.1563,0.067247
9.1602,0.021151
9.1641,-0.049179
9.168,0.023941
9.1719,0.067778
9.1758,0.11226
9.1797,0.15199
9.1836,0.13034
9.1875,0.039087
9.1914,0.025441
9.1953,0.0034282
9.1992,0.029304
9.2031,-0.033674
9.207,-0.10725
9.2109,-0.099335
9.2148,-0.089181
9.2188,-0.052053
9.2227,-0.078247
9.2266,-0.077179
9.2305,-0.05642
9.2344,-0.098335
9.2383,-0.040432
9.2422,-0.031282
9.2461,-0.046075
9.25,-0.025311
9.2539,-0.031015
9.2578,-0.06708
9.2617,-0.10798
9.2656,-0.12925
9.2695,-0.10625
9.2734,-0.13762
9.2773,-0.04854
9.2813,-0.026753
9.2852,0.0093891
9.2891,0.044812
9.293,-0.049509
9.2969,-0.094352
9.3008,-0.11734
9.3047,-0.10657
9.3086,-0.092123
9.3125,-0.085028
9.3164,-0.065164
9.3203,-0.099172
9.3242,-0.13527
9.3281,-0.18413
9.332,-0.13288
9.3359,-0.08804
9.3398,-0.052
9.3438,-0.11635
9.3477,-0.080951
9.3516,-0.075984
9.3555,-0.075989
9.3594,-0.085583
9.3633,-0.12243
9.3672,-0.1833
9.3711,-0.18725
9.375,-0.15492
9.3789,-0.11978
9.3828,-0.12098
9.3867,-0.12304
9.3906,-0.12632
9.3945,-0.18405
9.3984,-0.17578
9.4023,-0.15301
9.4063,-0.20639
9.4102,-0.17402
9.4141,-0.098654
9.418,-0.10384
9.4219,-0.17956
9.4258,-0.20501
9.4297,-0.17253
9.4336,-0.10543
9.4375,-0.1015
9.4414,-0.095262
9.4453,-0.11325
9.4492,-0.15517
9.4531,-0.19874
9.457,-0.1223
9.4609,-0.075059
9.4648,-0.050385
9.4688,-0.061188
9.4727,-0.1017
9.4766,-0.09121
9.4805,-0.06932
9.4844,-0.035017
9.4883,-0.061217
9.4922,-0.069307
9.4961,0.014351
9.5,7.4631e-05
9.5039,0.022228
9.5078,0.038981
9.5117,0.062593
9.5156,0.052389
9.5195,0.069167
9.5234,0.042175
9.5273,0.073034
9.5313,0.12648
9.5352,0.10283
9.5391,0.04962
9.543,0.049069
9.5469,0.077016
9.5508,0.045112
9.5547,0.0079515
9.5586,-0.007851
9.5625,0.0054932
9.5664,0.009832
9.5703,0.0083387
9.5742,0.0038985
9.5781,-0.054046
9.582,-0.060341
9.5859,-0.037633
9.5898,-0.024723
9.5938,-0.039425
9.5977,-0.032336
9.6016,-0.012687
9.6055,-0.017837
9.6094,-0.017423
9.6133,0.017981
9.6172,0.0071665
9.6211,-0.0031321
9.625,-0.0045483
9.6289,-0.018142
9.6328,-0.00027856
9.6367,0.025529
9.6406,0.033607
9.6445,0.010178
9.6484,-0.019658
9.6523,-0.016163
9.6563,0.027948
9.6602,-0.021256
9.6641,-0.012391
9.668,0.0093938
9.6719,0.058668
9.6758,0.17149
9.6797,0.38061
9.6836,0.75684
9.6875,1.1825
9.6914,1.4822
9.6953,1.508
9.6992,1.216
9.7031,0.69224
9.707,0.20855
9.7109,-0.20408
9.7148,-0.3702
9.7188,-0.47731
9.7227,-0.44919
9.7266,-0.33818
9.7305,-0.30275
9.7344,-0.23154
9.7383,-0.13948
9.7422,0.00026201
9.7461,0.0070937
9.75,-0.00049044
9.7539,0.033404
9.7578,0.11534
9.7617,0.20024
9.7656,0.20488
9.7695,0.1814
9.7734,0.16925
9.7773,0.1659
9.7813,0.17584
9.7852,0.19955
9.7891,0.13413
9.793,0.099521
9.7969,0.12016
9.8008,0.11333
9.8047,0.11869
9.8086,0.13062
9.8125,0.17956
9.8164,0.16915
9.8203,0.14381
9.8242,0.12714
9.8281,0.082277
9.832,0.13312
9.8359,0.17309
9.8398,0.15218
9.8438,0.11622
9.8477,0.079603
9.8516,0.12406
9.8555,0.1691
9.8594,0.15818
9.8633,0.16566
9.8672,0.17992
9.8711,0.17573
9.875,0.19274
9.8789,0.16375
9.8828,0.16397
9.8867,0.18655
9.8906,0.22327
9.8945,0.28063
9.8984,0.31815
9.9023,0.33643
9.9063,0.28287
9.9102,0.28147
9.9141,0.37397
9.918,0.46821
9.9219,0.50093
9.9258,0.52478
9.9297,0.51907
9.9336,0.56428
9.9375,0.57711
9.9414,0.60754
9.9453,0.62881
9.9492,0.66589
9.9531,0.6876
9.957,0.64412
9.9609,0.65596
9.9648,0.6492
9.9688,0.55092
9.9727,0.57085
9.9766,0.50264
9.9805,0.51789
9.9844,0.55297
9.9883,0.49494
9.9922,0.42423
9.9961,0.36231
10,0.36689
10.004,0.35763
10.008,0.32104
10.012,0.28819
10.016,0.28233
10.02,0.24819
10.023,0.21932
10.027,0.23293
10.031,0.18646
10.035,0.17822
10.039,0.19688
10.043,0.16362
10.047,0.20442
10.051,0.25389
10.055,0.32087
10.059,0.31971
10.063,0.29863
10.066,0.31759
10.07,0.339
10.074,0.33625
10.078,0.34806
10.082,0.34848
10.086,0.40617
10.09,0.39858
10.094,0.40953
10.098,0.42698
10.102,0.42264
10.105,0.41375
10.109,0.39116
10.113,0.46536
10.117,0.44299
10.121,0.44925
10.125,0.49842
10.129,0.55371
10.133,0.57937
10.137,0.59716
10.141,0.52848
10.145,0.54547
10.148,0.4879
10.152,0.4275
10.156,0.40295
10.16,0.35106
10.164,0.38067
10.168,0.34385
10.172,0.34648
10.176,0.39967
10.18,0.40633
10.184,0.42222
10.188,0.41576
10.191,0.39263
10.195,0.38745
10.199,0.37384
10.203,0.367
10.207,0.322
10.211,0.24282
10.215,0.25191
10.219,0.21657
10.223,0.19139
10.227,0.23711
10.23,0.25469
10.234,0.25302
10.238,0.21679
10.242,0.1538
10.246,0.14541
10.25,0.16759
10.254,0.18681
10.258,0.15085
10.262,0.18434
10.266,0.17124
10.27,0.13642
10.273,0.10592
10.277,0.088908
10.281,0.11386
10.285,0.089699
10.289,0.066827
10.293,0.072222
10.297,0.06874
10.301,0.080254
10.305,0.058947
10.309,0.055592
10.313,0.10647
10.316,0.11688
10.32,0.085592
10.324,0.098153
10.328,0.10248
10.332,0.090871
10.336,0.1011
10.34,0.047503
10.344,0.028298
10.348,0.067431
10.352,0.07331
10.355,0.039155
10.359,0.030884
10.363,0.06119
10.367,0.084855
10.371,0.084351
10.375,0.071507
10.379,0.09248
10.383,0.097147
10.387,0.14674
10.391,0.1405
10.395,0.13324
10.398,0.11011
10.402,0.096631
10.406,0.099157
10.41,0.097348
10.414,0.1357
10.418,0.1452
10.422,0.17265
10.426,0.14037
10.43,0.068339
10.434,0.033734
10.438,0.16125
10.441,0.21086
10.445,0.19657
10.449,0.12724
10.453,0.10701
10.457,0.11173
10.461,0.12834
10.465,0.13534
10.469,0.096613
10.473,0.016837
10.477,-0.0022235
10.48,-0.01437
10.484,-0.030205
10.488,-0.046772
10.492,-0.035149
10.496,-0.01409
10.5,-0.013307
10.504,-0.040229
10.508,-0.076467
10.512,-0.051051
10.516,-0.0149
10.52,0.0076807
10.523,0.0099118
10.527,-0.00027336
10.531,-0.0024643
10.535,0.00023768
10.539,-0.0020478
10.543,-0.022086
10.547,-0.021653
10.551,-0.027506
10.555,-0.072675
10.559,-0.10711
10.563,-0.05573
10.566,0.010352
10.57,0.22384
10.574,0.53641
10.578,0.94526
10.582,1.3247
10.586,1.4453
10.59,1.4606
10.594,1.1901
10.598,0.67747
10.602,0.26465
10.605,-0.077147
10.609,-0.28473
10.613,-0.35032
10.617,-0.3681
10.621,-0.30223
10.625,-0.24127
10.629,-0.10316
10.633,0.035387
10.637,0.088599
10.641,0.075163
10.645,0.10283
10.648,0.11339
10.652,0.1339
10.656,0.13781
10.66,0.14055
10.664,0.13521
10.668,0.16398
10.672,0.15834
10.676,0.14626
10.68,0.14472
10.684,0.15311
10.688,0.12104
10.691,0.16627
10.695,0.212
10.699,0.23681
10.703,0.19331
